"RIX","dam","sire","ID","day","virus","antigen_virus","antigen","cohort","assay_date","IgG1","IgG2ac","IgG2b","IgG3","IgM","TotalG"
"CC022xCC024","8046","8004","79","45","Influenza","Influenza","HA","5_15v","2015_12_28",30000,3e+05,1e+05,10000,10,3e+05
"CC055xCC028","16680","8016","134","10","Influenza","Influenza","HA","8_15viii","2016_02_22",10,30000,10000,3000,3000,30000
"CC016xCC038","8024","8049","47","7","Influenza","Influenza","HA","4_14iv","2017_07_13",100,300,10,300,1000,1000
"CC042xCC017","18042","3032","97","7","Influenza","Influenza","HA","12_13xii","2014_01_04",300,1000,300,1000,10,NA
"CC051xCC005","16912","16211","89","7","Influenza","Influenza","HA","6_13vi","2013_12_03",10,100,NA,10,100,NA
"CC035xCC020","5035","8054","75","7","Influenza","Influenza","HA","2_16ii","2017_01_02",10,10,10,100,300,1000
"CC051xCC005","16912","16211","89","7","Influenza","Influenza","HA","6_13vi","merged",NA,NA,NA,NA,NA,10
"CC035xCC020","5035","8054","76","7","Influenza","Influenza","HA","2_16ii","2017_01_02",10,10,300,10,300,1000
"CC022xCC044","8046","4410","25","10","Influenza","Influenza","HA","2_16ii","2016_11_25",10,3000,300,10,1000,3000
"CC032xCC013","8002","8010","87","10","Influenza","Influenza","HA","1_14i","2014_05_06",10,10000,3000,1000,300,30000
"CC035xCC020","5035","8054","80","7","Influenza","Influenza","HA","2_16ii","2017_01_02",10,10,10,10,300,300
"CC026xCC034","8026","5080","29","45","Influenza","Influenza","HA","1_14i","2014_08_12",10000,3e+05,10000,1000,10,3e+05
"CC006xCC007","16750","13421","104","10","Influenza","Influenza","HA","4_15iv","2015_05_19",10,3000,3000,300,300,10000
"CC016xCC061","8024","8048","38","15","Influenza","Influenza","HA","5_15v","2016_01_13",10,10000,1000,1000,10,30000
"CC060xCC037","3460","16072","52","45","Influenza","Influenza","HA","2_16ii","merged",1e+05,1e+05,30000,NA,10,1e+05
"CC013xCC041","8010","16441","103","7","Influenza","Influenza","HA","10_13x","2014_04_22",10,10,10,10,10,NA
"CC013xCC041","8010","16441","103","7","Influenza","Influenza","HA","10_13x","merged",NA,NA,NA,NA,NA,10
"CC004xCC011","16188","3252","154","45","Influenza","Influenza","HA","4_13iv","2013_12_17",10,300,10,10,100,NA
"CC022xCC044","8046","4410","38","7","Influenza","Influenza","HA","2_16ii","2017_01_02",10,10,10,10,10,100
"CC013xCC041","8010","16441","106","7","Influenza","Influenza","HA","10_13x","merged",10,300,10,10,100,NA
"CC004xCC011","16188","3252","155","45","Influenza","Influenza","HA","4_13iv","2013_12_19",10000,3e+05,10000,1000,10,NA
"CC013xCC041","8010","16441","124","45","Influenza","Influenza","HA","1_14i","2014_08_12",10,1e+05,1e+05,10,10,1e+05
"CC032xCC017","8002","3032","116","7","Influenza","Influenza","HA","8_13viii","2013_12_03",10,300,NA,100,300,NA
"CC056xCC033","8056","8033","128","7","Influenza","Influenza","HA","7_15vii","2015_12_28",10,1000,10,10,100,1000
"CC016xCC061","8024","8048","61","45","Influenza","Influenza","HA","6_15vi","2016_01_13",10000,1e+05,1000,1000,10,3e+05
"CC075xCC035","3260","5035","42","7","Influenza","Influenza","HA","6_15vi","2016_01_13",10,10,10,10,10,100
"CC035xCC071","5035","16785","31","7","Influenza","Influenza","HA","3_15iii","2017_07_13",10,300,10,10,1000,300
"CC042xCC025","18042","8008","6","15","Influenza","Influenza","HA","7_16vii","2017_02_15",3000,10000,3000,1000,10,30000
"CC004xCC011","16188","3252","185","7","Influenza","Influenza","HA","5_13v","merged",NA,NA,NA,NA,NA,10
"CC056xCC033","8056","8033","130","7","Influenza","Influenza","HA","7_15vii","2015_12_28",10,300,10,10,300,1000
"CC061xCC025","8048","8008","109","7","Influenza","Influenza","HA","9_15ix","2017_01_02",100,10,10,10,10,100
"CC026xCC034","8026","5080","7","7","Influenza","Influenza","HA","1_14i","2014_05_20",10,1000,10,3000,300,3000
"CC035xCC071","5035","16785","83","45","Influenza","Influenza","HA","4_15iv","2016_01_13",10,10000,1000,10,10,10000
"CC035xCC071","5035","16785","85","15","Influenza","Influenza","HA","4_15iv","2017_02_15",30000,10000,3000,3000,10,30000
"CC006xCC007","16750","13421","61","15","Influenza","Influenza","HA","1_15i","2017_02_15",30000,30000,3000,3000,10,30000
"CC004xCC011","16188","3252","186","7","Influenza","Influenza","HA","5_13v","2013_12_05",10,1000,1000,100,100,NA
"CC040xCC003","16557","13067","117","45","Influenza","Influenza","HA","4_14iv","2014_08_20",30000,3e+05,3e+05,10000,10,3e+05
"CC004xCC011","16188","3252","187","7","Influenza","Influenza","HA","5_13v","merged",NA,10,NA,NA,NA,10
"CC061xCC025","8048","8008","118","7","Influenza","Influenza","HA","9_15ix","2017_01_02",300,10,10,10,10,300
"CC016xCC061","8024","8048","70","10","Influenza","Influenza","HA","6_15vi","2016_01_13",10,300,10,10,10,1000
"CC032xCC017","8002","3032","21","45","Influenza","Influenza","HA","8_13viii","2013_12_19",10000,3e+05,1e+05,3000,10,NA
"CC013xCC041","8010","16441","139","10","Influenza","Influenza","HA","1_14i","2014_05_20",10,3000,1000,300,100,3000
"CC004xCC011","16188","3252","198","10","Influenza","Influenza","HA","6_13vi","2013_12_05",10,3000,3000,300,3000,NA
"CC006xCC007","16750","13421","65","7","Influenza","Influenza","HA","2_15ii","2017_07_25",10,300,10,10,1000,300
"CC023xCC025","8043","8008","102","15","Influenza","Influenza","HA","5_14v","2014_08_14",10,10000,1000,100,10,10000
"CC013xCC041","8010","16441","146","10","Influenza","Influenza","HA","1_14i","2014_05_20",10,1000,300,100,100,1000
"CC072xCC063","16521","5391","157","7","Influenza","Influenza","HA","3_16iii","2017_01_02",10,300,10,10,10,100
"CC006xCC007","16750","13421","66","7","Influenza","Influenza","HA","2_15ii","2017_07_13",10,1000,10,10,1000,1000
"CC023xCC025","8043","8008","106","15","Influenza","Influenza","HA","5_14v","2014_08_14",10,10000,1000,1000,10,10000
"CC013xCC041","8010","16441","147","10","Influenza","Influenza","HA","1_14i","2014_05_20",10,3000,1000,300,100,10000
"CC045xCC044","8045","4410","175","7","Influenza","Influenza","HA","7_16vii","2017_01_02",10,100,10,10,10,100
"CC004xCC011","16188","3252","217","10","Influenza","Influenza","HA","6_13vi","2013_12_05",10,3000,300,300,3000,NA
"CC006xCC007","16750","13421","81","7","Influenza","Influenza","HA","2_15ii","2017_07_25",10,300,10,100,3000,1000
"CC017xCC004","3032","16188","39","45","Influenza","Influenza","HA","7_13vii","2013_12_19",30000,3e+05,30000,10000,10,NA
"CC072xCC063","16521","5391","159","7","Influenza","Influenza","HA","3_16iii","2017_01_02",10,10,10,10,10,10
"CC043xCC033","8021","8033","125","45","Influenza","Influenza","HA","10_15x","2016_12_09",NA,NA,NA,NA,10,NA
"CC072xCC063","16521","5391","160","7","Influenza","Influenza","HA","3_16iii","2017_01_02",10,10,10,10,10,100
"CC023xCC025","8043","8008","108","15","Influenza","Influenza","HA","5_14v","2014_08_20",10,30000,3000,300,10,30000
"CC023xCC025","8043","8008","121","7","Influenza","Influenza","HA","6_14vi","2014_08_20",10,100,10,10,10,300
"CC013xCC041","8010","16441","153","15","Influenza","Influenza","HA","3_14iii","2015_04_27",10,30000,3000,1000,300,30000
"CC006xCC007","16750","13421","89","45","Influenza","Influenza","HA","4_15iv","2016_01_13",10,30000,1000,10,10,30000
"CC013xCC041","8010","16441","254","15","Influenza","Influenza","HA","5_15v","2016_01_13",10,3000,1000,10,10,10000
"CC052xCC007","8052","13421","59","7","Influenza","Influenza","HA","11_15xi","2017_01_02",10,1000,300,10,100,3000
"CC023xCC025","8043","8008","123","7","Influenza","Influenza","HA","6_14vi","2014_09_17",10,10,10,10,10,10
"CC006xCC007","16750","13421","96","45","Influenza","Influenza","HA","4_15iv","2016_01_13",10,1e+05,30000,10,10,3e+05
"CC027xCC036","8027","477","68","7","Influenza","Influenza","HA","2_16ii","2017_01_02",10,300,10,10,10,100
"CC004xCC012","16188","8005","108","45","Influenza","Influenza","HA","12_13xii","2014_05_26",30000,3e+05,3e+05,30000,10,3e+05
"CC013xCC041","8010","16441","259","15","Influenza","Influenza","HA","5_15v","2016_01_13",10,3000,300,10,10,3000
"CC023xCC025","8043","8008","124","7","Influenza","Influenza","HA","6_14vi","merged",10,300,10,100,NA,300
"CC023xCC025","8043","8008","28","45","Influenza","Influenza","HA","2_14ii","2015_04_27",1000,3e+05,30000,3000,10,3e+05
"CC004xCC012","16188","8005","112","7","Influenza","Influenza","HA","12_13xii","2014_01_04",10,10,10,300,10,NA
"CC063xCC002","5391","15156","50","7","Influenza","Influenza","HA","6_15vi","2016_01_13",10,10,10,10,10,100
"CC004xCC012","16188","8005","113","7","Influenza","Influenza","HA","12_13xii","2014_01_04",10,100,300,100,100,NA
"CC013xCC041","8010","16441","271","10","Influenza","Influenza","HA","5_15v","2016_02_22",10,300,300,10,10,1000
"CC043xCC033","8021","8033","132","7","Influenza","Influenza","HA","10_15x","2017_01_02",10,100,10,10,300,1000
"CC036xCC051","477","16912","3","7","Influenza","Influenza","HA","6_14vi","2014_08_20",10,10,10,10,100,300
"CC023xCC025","8043","8008","31","45","Influenza","Influenza","HA","2_14ii","2015_04_27",10,3e+05,1e+05,1000,10,3e+05
"CC013xCC041","8010","16441","272","10","Influenza","Influenza","HA","5_15v","2016_02_22",10,1000,300,10,10,1000
"CC043xCC033","8021","8033","133","7","Influenza","Influenza","HA","10_15x","2017_01_02",10,100,100,10,300,1000
"CC017xCC041","3032","16441","14","7","Influenza","Influenza","HA","10_13x","2014_01_17",NA,NA,NA,NA,NA,10
"CC033xCC046","8033","5346","179","7","Influenza","Influenza","HA","7_15vii","2015_12_28",10,100,10,10,10,300
"CC072xCC063","16521","5391","38","7","Influenza","Influenza","HA","11_15xi","2017_01_02",10,100,10,10,10,100
"CC045xCC044","8045","4410","69","7","Influenza","Influenza","HA","3_15iii","2017_07_25",10,10,10,10,300,10
"CC023xCC025","8043","8008","99","10","Influenza","Influenza","HA","5_14v","2015_05_06",10,10000,1000,3000,100,10000
"CC033xCC046","8033","5346","180","7","Influenza","Influenza","HA","7_15vii","2015_12_28",10,100,10,10,10,300
"CC027xCC045","8027","8045","64","7","Influenza","Influenza","HA","4_15iv","2017_07_25",10,10,10,10,1000,10
"CC072xCC063","16521","5391","44","7","Influenza","Influenza","HA","11_15xi","2017_01_02",10,300,10,10,100,300
"CC033xCC046","8033","5346","181","7","Influenza","Influenza","HA","7_15vii","2015_12_28",10,300,10,10,10,300
"CC024xCC023","8004","8043","10","7","Influenza","Influenza","HA","7_13vii","2013_11_26",10,NA,NA,10,100,NA
"CC043xCC033","8021","8033","79","7","Influenza","Influenza","HA","8_15viii","2017_07_25",10,10,10,10,1000,300
"CC013xCC041","8010","16441","313","7","Influenza","Influenza","HA","7_15vii","2015_12_28",10,100,10,10,100,300
"CC033xCC046","8033","5346","183","7","Influenza","Influenza","HA","7_15vii","2015_12_28",10,100,10,10,100,300
"CC027xCC045","8027","8045","68","7","Influenza","Influenza","HA","4_15iv","2017_07_25",10,100,10,10,300,300
"CC043xCC033","8021","8033","85","7","Influenza","Influenza","HA","8_15viii","2017_07_25",10,10,10,10,3000,300
"CC017xCC041","3032","16441","56","10","Influenza","Influenza","HA","11_13xi","2013_12_19",10,3000,300,100,1000,NA
"CC004xCC012","16188","8005","84","7","Influenza","Influenza","HA","12_13xii","2014_01_17",NA,NA,NA,NA,NA,10
"CC004xCC012","16188","8005","84","7","Influenza","Influenza","HA","12_13xii","2013_12_17",30000,10000,10000,1000,10,NA
"CC036xCC051","477","16912","93","15","Influenza","Influenza","HA","7_14vii","2017_02_15",300,3000,1000,300,10,10000
"CC006xCC039","16750","15155","92","7","Influenza","Influenza","HA","2_16ii","2017_01_02",100,100,10,300,10,1000
"CC037xCC046","16072","5346","1","7","Influenza","Influenza","HA","6_15vi","2016_01_13",10,10,10,10,10,10
"CC013xCC041","8010","16441","317","7","Influenza","Influenza","HA","7_15vii","2015_12_28",10,300,10,10,10,300
"CC024xCC023","8004","8043","152","10","Influenza","Influenza","HA","10_13x","2014_01_04",10,10000,1000,300,100,NA
"CC005xCC001","16211","13140","11","7","Influenza","Influenza","HA","4_13iv","2013_12_03",10,300,NA,100,300,NA
"CC006xCC039","16750","15155","97","7","Influenza","Influenza","HA","2_16ii","2017_01_02",10,100,10,100,100,300
"CC037xCC046","16072","5346","10","10","Influenza","Influenza","HA","6_15vi","2016_01_13",10,300,1000,10,10,1000
"CC005xCC001","16211","13140","120","45","Influenza","Influenza","HA","11_13xi","2014_05_26",30000,1e+05,3e+05,1e+05,10,3e+05
"CC014xCC059","3415","16012","46","7","Influenza","Influenza","HA","8_14viii","2017_07_13",10,100,10,10,300,300
"CC037xCC046","16072","5346","19","7","Influenza","Influenza","HA","6_15vi","2016_01_13",10,10,10,10,10,100
"CC024xCC023","8004","8043","156","45","Influenza","Influenza","HA","10_13x","2013_12_19",10,3e+05,30000,3000,10,NA
"CC037xCC046","16072","5346","2","7","Influenza","Influenza","HA","6_15vi","2016_01_13",10,10,10,10,10,10
"CC033xCC046","8033","5346","50","7","Influenza","Influenza","HA","11_14xi","2015_11_16",10,10,10,10,300,300
"CC033xCC068","8033","16768","109","7","Influenza","Influenza","HA","9_15ix","2017_07_25",10,10,10,10,300,100
"CC005xCC001","16211","13140","126","45","Influenza","Influenza","HA","11_13xi","2014_05_26",1e+05,3e+05,3e+05,3000,10,3e+05
"CC007xCC070","13421","16034","121","45","Influenza","Influenza","HA","11_15xi","2016_12_23",1e+05,3000,10000,10,10,1e+05
"CC024xCC023","8004","8043","157","45","Influenza","Influenza","HA","10_13x","2013_12_17",100,3000,1000,100,10,NA
"CC072xCC075","16521","3260","121","7","Influenza","Influenza","HA","10_15x","2017_01_02",10,10,10,10,100,300
"CC015xCC018","3154","3609","119","7","Influenza","Influenza","HA","1_14i","2014_05_20",10,1000,1000,300,100,3000
"CC005xCC001","16211","13140","127","45","Influenza","Influenza","HA","11_13xi","2014_05_26",10000,3e+05,3e+05,3000,10,3e+05
"CC046xCC068","5346","16768","150","45","Influenza","Influenza","HA","11_14xi","2015_11_09",1000,10000,10000,300,10,30000
"CC061xCC039","8048","15155","115","7","Influenza","Influenza","HA","6_14vi","2014_08_20",10,10,10,10,10,100
"CC005xCC001","16211","13140","128","45","Influenza","Influenza","HA","11_13xi","2014_05_26",100,3e+05,1e+05,3000,10,3e+05
"CC015xCC018","3154","3609","124","7","Influenza","Influenza","HA","1_14i","2014_05_20",10,300,10,100,300,3000
"CC033xCC068","8033","16768","110","7","Influenza","Influenza","HA","9_15ix","2017_07_25",10,10,10,10,3000,300
"CC024xCC023","8004","8043","47","45","Influenza","Influenza","HA","7_13vii","2013_12_17",10,3e+05,1e+05,3000,10,NA
"CC046xCC068","5346","16768","151","45","Influenza","Influenza","HA","11_14xi","2015_11_09",3000,10000,10000,300,10,30000
"CC028xCC024","8016","8004","121","7","Influenza","Influenza","HA","7_15vii","2017_07_25",10,10,10,10,1000,100
"CC005xCC001","16211","13140","5","7","Influenza","Influenza","HA","4_13iv","2013_12_03",10,10,NA,10,10,NA
"CC015xCC018","3154","3609","126","7","Influenza","Influenza","HA","1_14i","2014_05_20",10,300,10,100,1000,3000
"CC033xCC068","8033","16768","119","7","Influenza","Influenza","HA","9_15ix","2017_08_16",10,10,10,10,300,10
"CC037xCC046","16072","5346","9","10","Influenza","Influenza","HA","6_15vi","2016_01_13",10,10,10,10,10,100
"CC015xCC018","3154","3609","138","45","Influenza","Influenza","HA","2_14ii","2015_04_27",3e+05,3e+05,3e+05,3e+05,10,3e+05
"CC033xCC068","8033","16768","12","7","Influenza","Influenza","HA","8_15viii","2017_08_16",10,100,10,10,300,100
"CC028xCC024","8016","8004","127","7","Influenza","Influenza","HA","7_15vii","merged",10,10,10,10,10,300
"CC043xCC037","8021","16072","179","7","Influenza","Influenza","HA","2_15ii","2017_07_25",10,300,100,10,3000,1000
"CC058xCC022","5358","8046","14","7","Influenza","Influenza","HA","4_15iv","2017_07_25",10,10,10,10,30000,300
"CC015xCC018","3154","3609","139","45","Influenza","Influenza","HA","2_14ii","2015_04_27",3e+05,3e+05,1e+05,30000,10,3e+05
"CC033xCC068","8033","16768","127","7","Influenza","Influenza","HA","9_15ix","2017_07_25",10,10,10,10,300,100
"CC005xCC001","16211","13140","65","15","Influenza","Influenza","HA","9_13ix","2014_05_06",300,10000,3000,100,10,10000
"CC024xCC052","8004","8052","54","45","Influenza","Influenza","HA","10_15x","2016_12_09",NA,NA,NA,NA,10,NA
"CC033xCC068","8033","16768","14","10","Influenza","Influenza","HA","8_15viii","2016_02_22",10,1000,1000,300,10,3000
"CC005xCC020","16211","8054","16","10","Influenza","Influenza","HA","2_16ii","2016_10_10",10,1000,1000,10,3000,10000
"CC058xCC022","5358","8046","22","7","Influenza","Influenza","HA","4_15iv","2017_07_25",10,10,10,10,1000,10
"CC043xCC037","8021","16072","186","7","Influenza","Influenza","HA","2_15ii","2017_07_25",10,100,10,10,3000,300
"CC024xCC052","8004","8052","59","45","Influenza","Influenza","HA","10_15x","merged",1e+05,3e+05,3e+05,10000,10,3e+05
"CC007xCC070","13421","16034","83","7","Influenza","Influenza","HA","8_15viii","2017_07_25",10,10,10,10,10,10
"CC058xCC022","5358","8046","24","7","Influenza","Influenza","HA","4_15iv","2017_07_25",10,10,10,10,100,10
"CC024xCC052","8004","8052","60","45","Influenza","Influenza","HA","10_15x","2016_12_09",NA,NA,NA,NA,10,NA
"CC033xCC068","8033","16768","20","7","Influenza","Influenza","HA","8_15viii","2017_07_25",10,10,10,100,1000,300
"CC043xCC037","8021","16072","190","7","Influenza","Influenza","HA","2_15ii","2017_07_13",100,300,10,10,3000,300
"CC005xCC038","16211","8049","128","7","Influenza","Influenza","HA","7_16vii","2017_01_02",10,10,10,10,10,300
"CC043xCC037","8021","16072","192","7","Influenza","Influenza","HA","2_15ii","2017_07_13",10,300,10,100,10000,300
"CC005xCC038","16211","8049","129","7","Influenza","Influenza","HA","7_16vii","2016_12_23",10,10,10,10,10,100
"CC060xCC006","3460","16750","104","7","Influenza","Influenza","HA","3_15iii","2017_08_16",10,10,10,10,3000,100
"CC005xCC038","16211","8049","130","7","Influenza","Influenza","HA","7_16vii","2016_12_23",10,10,10,10,300,300
"CC028xCC024","8016","8004","39","7","Influenza","Influenza","HA","4_15iv","2017_07_25",10,100,10,10,300,300
"CC028xCC024","8016","8004","40","7","Influenza","Influenza","HA","4_15iv","2017_07_25",10,10,10,10,1000,100
"CC062xCC046","5306","5346","23","7","Influenza","Influenza","HA","2_16ii","2017_01_02",10,300,10,10,100,1000
"CC025xCC028","8008","8016","127","7","Influenza","Influenza","HA","3_14iii","2017_07_13",100,1000,10,10,1000,1000
"CC028xCC024","8016","8004","41","7","Influenza","Influenza","HA","4_15iv","2017_07_25",10,10,10,10,10,10
"CC005xCC038","16211","8049","51","7","Influenza","Influenza","HA","3_16iii","2017_01_02",10,10,10,10,10,100
"CC025xCC028","8008","8016","128","7","Influenza","Influenza","HA","3_14iii","2017_07_13",10,100,10,10,1000,100
"CC033xCC068","8033","16768","7","7","Influenza","Influenza","HA","8_15viii","2017_07_25",10,10,10,10,100,10
"CC025xCC028","8008","8016","167","15","Influenza","Influenza","HA","5_14v","2014_08_14",10,1e+05,30000,10000,1000,1e+05
"CC055xCC028","16680","8016","102","15","Influenza","Influenza","HA","7_15vii","2016_01_13",10,30000,10000,1000,10,1e+05
"CC015xCC059","3154","16012","91","7","Influenza","Influenza","HA","7_15vii","2015_12_28",10,1000,100,1000,100,3000
"CC060xCC006","3460","16750","77","7","Influenza","Influenza","HA","2_15ii","2017_07_25",10,100,10,10,3000,100
"CC062xCC046","5306","5346","33","7","Influenza","Influenza","HA","2_16ii","2017_01_02",10,300,100,10,100,1000
"CC005xCC038","16211","8049","65","45","Influenza","Influenza","HA","4_16iv","merged",3e+05,3e+05,1e+05,30000,10,3e+05
"CC028xCC024","8016","8004","98","45","Influenza","Influenza","HA","6_15vi","2015_12_28",10,3e+05,1e+05,3000,100,3e+05
"CC074xCC062","3015","5306","67","45","Influenza","Influenza","HA","4_16iv","merged",1e+05,3e+05,3e+05,NA,10,3e+05
"CC033xCC068","8033","16768","9","10","Influenza","Influenza","HA","8_15viii","2016_02_22",10,3000,1000,300,300,3000
"CC005xCC038","16211","8049","68","45","Influenza","Influenza","HA","4_16iv","merged",3e+05,3e+05,1e+05,30000,10,3e+05
"CC025xCC028","8008","8016","169","15","Influenza","Influenza","HA","5_14v","2014_08_14",3000,1e+05,10000,3000,10,1e+05
"CC043xCC037","8021","16072","97","7","Influenza","Influenza","HA","11_14xi","2015_11_16",10,3000,300,1000,1000,3000
"CC005xCC038","16211","8049","69","45","Influenza","Influenza","HA","4_16iv","merged",30000,1e+05,1e+05,NA,10,3e+05
"CC018xCC065","3609","5119","62","7","Influenza","Influenza","HA","12_13xii","2013_12_17",10,10,10,10,10,NA
"CC025xCC028","8008","8016","170","15","Influenza","Influenza","HA","5_14v","2014_08_14",10,30000,3000,10,10,3000
"CC043xCC037","8021","16072","98","7","Influenza","Influenza","HA","11_14xi","2015_11_16",10,10,10,10,1000,3000
"CC034xCC016","5080","8024","30","45","Influenza","Influenza","HA","3_14iii","2015_04_27",3e+05,1e+05,1e+05,30000,10,3e+05
"CC016xCC038","8024","8049","106","15","Influenza","Influenza","HA","8_14viii","2017_02_15",10000,10000,10000,30000,10,1e+05
"CC018xCC065","3609","5119","63","7","Influenza","Influenza","HA","12_13xii","2013_12_17",10,10,10,10,10,NA
"CC005xCC040","16211","16557","133","15","Influenza","Influenza","HA","8_14viii","2015_05_06",10,30000,3000,10,10,30000
"CC032xCC013","8002","8010","1","10","Influenza","Influenza","HA","12_13xii","2014_04_15",10,1000,300,300,100,NA
"CC034xCC016","5080","8024","31","45","Influenza","Influenza","HA","3_14iii","2015_04_27",1e+05,3e+05,1e+05,10000,10,3e+05
"CC008xCC018","8036","3609","50","7","Influenza","Influenza","HA","10_15x","2017_01_02",10,10,10,10,300,300
"CC038xCC013","8049","8010","29","7","Influenza","Influenza","HA","4_14iv","2017_07_13",10,10,10,10,10,100
"CC005xCC040","16211","16557","134","15","Influenza","Influenza","HA","8_14viii","2017_02_15",3000,10000,1000,100,10,30000
"CC044xCC060","4410","3460","104","15","Influenza","Influenza","HA","4_15iv","2017_02_15",3000,10000,300,300,10,3000
"CC018xCC065","3609","5119","95","45","Influenza","Influenza","HA","12_13xii","2017_08_01",1e+05,3e+05,30000,1000,10,3e+05
"CC018xCC065","3609","5119","96","45","Influenza","Influenza","HA","12_13xii","2017_08_01",3000,3e+05,30000,10,10,3e+05
"CC038xCC013","8049","8010","3","15","Influenza","Influenza","HA","4_14iv","2015_05_06",300,30000,30000,1000,10,30000
"CC008xCC018","8036","3609","53","45","Influenza","Influenza","HA","11_15xi","2016_12_23",1e+05,1e+05,1e+05,10000,10,3e+05
"CC028xCC030","8016","8034","229","10","Influenza","Influenza","HA","1_14i","2014_05_06",10,3000,1000,100,100,3000
"CC025xCC028","8008","8016","96","10","Influenza","Influenza","HA","1_14i","2014_05_20",10,3000,1000,100,3000,10000
"CC005xCC040","16211","16557","36","7","Influenza","Influenza","HA","3_14iii","2017_07_13",10,3000,100,10,300,1000
"CC019xCC004","16513","16188","134","10","Influenza","Influenza","HA","2_14ii","2014_08_12",10,30000,3000,300,10000,30000
"CC025xCC028","8008","8016","97","10","Influenza","Influenza","HA","1_14i","2014_05_20",10,10000,1000,3000,3000,30000
"CC044xCC060","4410","3460","29","7","Influenza","Influenza","HA","1_15i","2015_11_09",10,10,100,10,10,300
"CC051xCC005","16912","16211","161","15","Influenza","Influenza","HA","7_13vii","2013_12_03",1000,3000,10000,100,10,NA
"CC028xCC030","8016","8034","231","10","Influenza","Influenza","HA","1_14i","2014_05_06",10,30000,10000,3000,300,1e+05
"CC008xCC018","8036","3609","8","10","Influenza","Influenza","HA","8_15viii","2016_02_22",10,10000,3000,3000,1000,10000
"CC038xCC013","8049","8010","7","10","Influenza","Influenza","HA","4_14iv","2015_04_27",10,3000,1000,100,300,10000
"CC028xCC030","8016","8034","234","45","Influenza","Influenza","HA","1_14i","2014_05_26",30000,3e+05,3e+05,3000,10,3e+05
"CC055xCC028","16680","8016","125","7","Influenza","Influenza","HA","8_15viii","2017_07_25",10,100,10,100,1000,1000
"CC028xCC030","8016","8034","235","45","Influenza","Influenza","HA","1_14i","2014_05_26",100,3e+05,3e+05,300,10,3e+05
"CC044xCC060","4410","3460","46","7","Influenza","Influenza","HA","1_15i","2015_11_09",10,10,100,10,300,1000
"CC030xCC061","8034","8048","145","45","Influenza","Influenza","HA","3_14iii","2015_04_27",1000,3e+05,1e+05,1000,10,3e+05
"CC062xCC072","5306","16521","5","7","Influenza","Influenza","HA","11_15xi","2017_01_02",10,300,100,10,100,1000
"CC026xCC034","8026","5080","10","7","Influenza","Influenza","HA","1_14i","2014_05_20",10,300,100,300,100,3000
"CC005xCC040","16211","16557","91","45","Influenza","Influenza","HA","5_14v","2014_08_20",30000,3e+05,1e+05,300,10,3e+05
"CC035xCC020","5035","8054","48","45","Influenza","Influenza","HA","12_15xii","2016_12_09",NA,NA,NA,NA,10,NA
"CC019xCC002","16513","15156","140","7","Influenza","Influenza","HA","1_14i","2014_05_20",10,10,10,100,100,300
"CC009xCC040","5489","16557","40","7","Influenza","Influenza","HA","2_14ii","2014_08_14",10,10,10,10,10,10
"CC044xCC060","4410","3460","47","7","Influenza","Influenza","HA","1_15i","2015_11_09",10,1000,100,10,100,1000
"CC005xCC040","16211","16557","95","45","Influenza","Influenza","HA","5_14v","2014_09_17",10,1e+05,10000,10,10,1e+05
"CC060xCC037","3460","16072","19","7","Influenza","Influenza","HA","11_15xi","2017_01_02",10,300,10,10,100,300
"CC044xCC060","4410","3460","59","45","Influenza","Influenza","HA","2_15ii","2015_05_19",300,3e+05,3e+05,10000,10,3e+05
"CC026xCC034","8026","5080","2","10","Influenza","Influenza","HA","2_14ii","2014_08_12",10,1000,1000,1000,300,3000
"CC019xCC002","16513","15156","149","7","Influenza","Influenza","HA","1_14i","2014_05_20",10,300,10,100,10,1000
"CC016xCC038","8024","8049","92","10","Influenza","Influenza","HA","8_14viii","2015_05_06",10,1e+05,30000,10000,10000,1e+05
"CC005xCC040","16211","16557","98","45","Influenza","Influenza","HA","5_14v","2014_09_17",300,30000,3000,3000,10,30000
"CC075xCC021","3260","1566","88","45","Influenza","Influenza","HA","12_15xii","merged",30000,1e+05,30000,NA,10,3e+05
"CC072xCC063","16521","5391","31","7","Influenza","Influenza","HA","11_15xi","2017_01_02",10,1000,300,100,300,3000
"CC026xCC034","8026","5080","28","45","Influenza","Influenza","HA","1_14i","2014_08_12",30000,3e+05,10000,10000,10,3e+05
"CC045xCC044","8045","4410","63","45","Influenza","Influenza","HA","3_15iii","2015_05_19",30000,3e+05,3e+05,30000,10,3e+05
"CC028xCC030","8016","8034","285","15","Influenza","Influenza","HA","8_16viii","2017_08_01",10,10000,1000,300,100,10000
"CC019xCC002","16513","15156","240","10","Influenza","Influenza","HA","1_15i","2015_11_09",10,30000,10000,1000,100,30000
"CC075xCC035","3260","5035","1","10","Influenza","Influenza","HA","6_15vi","2016_01_13",10,3000,1000,100,10,10000
"CC036xCC051","477","16912","37","10","Influenza","Influenza","HA","6_14vi","2014_09_17",10,1000,300,10,10,1000
"CC044xCC060","4410","3460","86","10","Influenza","Influenza","HA","3_15iii","2016_02_22",10,1000,3000,300,100,3000
"CC035xCC020","5035","8054","81","7","Influenza","Influenza","HA","2_16ii","2017_01_02",10,100,10,10,100,300
"CC044xCC060","4410","3460","87","10","Influenza","Influenza","HA","3_15iii","2016_02_22",10,10000,1000,300,1000,10000
