"RIX","ID","day","virus","antigen","cohort","assay_date","IgG1","IgG2ac","IgG2b","IgG3","IgM","TotalG"
"CC012xCC038","117","45","Influenza","HA.1","9_15ix","2016_12_14",8,8,8,5,NA,8
"CC012xCC038","122","10","Influenza","HA","9_15ix","2016_10_10",5,6,4,2,5,7
"CC012xCC038","128","45","Influenza","HA","9_15ix","2016_12_14",6,7,6,4,NA,8
"CC012xCC038","128","45","Influenza","HA.1","9_15ix","2016_12_14",7,8,7,4,NA,8
"CC012xCC038","133","10","Influenza","HA","9_15ix","2016_11_25",5,5,5,3,5,7
"CC012xCC038","134","10","Influenza","HA","9_15ix","2016_10_10",2,5,6,3,4,7
"CC012xCC038","135","10","Influenza","HA","9_15ix","2016_10_10",1,4,4,2,5,6
"CC013xCC026","12","10","Influenza","HA","1_16i","2016_11_25",3,5,4,3,2,5
"CC013xCC026","12","10","Influenza","HA.1","1_16i","2016_11_25",3,5,4,3,3,5
"CC013xCC026","33","45","Influenza","HA","4_16iv","2016_12_09",5,7,5,4,0,8
"CC013xCC026","33","45","Influenza","HA.1","4_16iv","2016_12_23",5,7,6,5,0,8
"CC013xCC026","34","45","Influenza","HA","4_16iv","2016_12_09",7,7,7,5,1,8
"CC013xCC026","34","45","Influenza","HA.1","4_16iv","2016_12_23",7,7,7,5,1,8
"CC013xCC026","37","45","Influenza","HA","4_16iv","2016_12_09",6,7,5,4,0,7
"CC013xCC026","37","45","Influenza","HA.1","4_16iv","2016_12_23",6,7,5,5,0,8
"CC013xCC026","38","45","Influenza","HA","4_16iv","2016_12_09",4,7,6,2,1,8
"CC013xCC026","38","45","Influenza","HA.1","4_16iv","2016_12_23",4,7,6,3,0,8
"CC013xCC026","4","10","Influenza","HA","1_16i","2016_10_10",1,4,3,2,1,5
"CC013xCC026","5","10","Influenza","HA","1_16i","2016_11_25",3,4,3,3,2,5
"CC013xCC026","6","10","Influenza","HA","1_16i","2016_10_10",2,4,4,2,3,5
"CC013xCC026","7","10","Influenza","HA","1_16i","2016_10_10",1,4,4,2,3,5
"CC013xCC041","102","7","Influenza","HA","10_13x","2014_01_17",NA,NA,NA,NA,NA,3
"CC013xCC041","102","7","Influenza","HA","10_13x","2014_04_15",0,1,1,1,1,NA
"CC013xCC041","103","7","Influenza","HA","10_13x","2014_01_17",NA,NA,NA,NA,NA,0
"CC013xCC041","103","7","Influenza","HA","10_13x","2014_04_22",0,0,0,0,0,NA
"CC013xCC041","103","7","Influenza","HA.1","10_13x","2014_01_17",NA,NA,NA,NA,NA,0
"CC013xCC041","106","7","Influenza","HA","10_13x","2014_01_17",NA,NA,NA,NA,NA,1
"CC013xCC041","106","7","Influenza","HA","10_13x","2014_04_15",0,2,0,0,1,NA
"CC013xCC041","124","45","Influenza","HA","1_14i","2014_08_12",0,7,6,0,0,7
"CC013xCC041","125","45","Influenza","HA","1_14i","2014_08_12",1,6,6,3,0,7
"CC013xCC041","126","45","Influenza","HA","1_14i","2014_08_12",0,7,6,0,0,8
"CC013xCC041","138","10","Influenza","HA","1_14i","2014_05_20",0,4,4,1,1,5
"CC013xCC041","139","10","Influenza","HA","1_14i","2014_05_20",0,4,3,2,1,4
"CC013xCC041","146","10","Influenza","HA","1_14i","2014_05_20",0,3,2,1,1,3
"CC013xCC041","147","10","Influenza","HA","1_14i","2014_05_20",0,4,3,2,1,5
"CC013xCC041","150","15","Influenza","HA","3_14iii","2015_04_28",2,5,4,2,1,5
"CC013xCC041","152","15","Influenza","HA","3_14iii","2015_04_28",3,5,5,2,1,5
"CC013xCC041","153","15","Influenza","HA","3_14iii","2015_04_28",0,6,4,3,2,6
"CC013xCC041","254","15","Influenza","HA","5_15v","2016_01_13",0,4,3,0,0,5
"CC013xCC041","258","15","Influenza","HA","5_15v","2016_01_13",0,3,3,1,0,4
"CC013xCC041","259","15","Influenza","HA","5_15v","2016_01_13",0,4,2,0,0,4
"CC013xCC041","267","10","Influenza","HA","5_15v","2016_06_22",0,3,2,0,0,3
"CC013xCC041","271","10","Influenza","HA","5_15v","2016_06_22",0,2,2,0,0,3
"CC013xCC041","272","10","Influenza","HA","5_15v","2016_06_22",0,3,2,0,0,3
"CC013xCC041","279","10","Influenza","HA","5_15v","2016_06_22",1,2,2,2,1,3
"CC013xCC041","311","45","Influenza","HA","7_15vii","2016_12_14",4,7,5,2,NA,8
"CC013xCC041","312","45","Influenza","HA","7_15vii","2016_12_14",6,7,6,5,NA,8
"CC013xCC041","313","7","Influenza","HA","7_15vii","2015_12_28",0,1,0,0,1,2
"CC013xCC041","314","7","Influenza","HA","7_15vii","2015_12_28",0,1,0,0,0,2
"CC013xCC041","316","45","Influenza","HA","7_15vii","2016_12_14",4,4,4,2,NA,6
"CC013xCC041","317","7","Influenza","HA","7_15vii","2015_12_28",0,2,0,0,0,2
"CC015xCC018","104","10","Influenza","HA","12_13xii","2014_01_17",NA,NA,NA,NA,NA,5
"CC015xCC018","104","10","Influenza","HA","12_13xii","2014_04_22",3,6,5,5,4,NA
"CC015xCC018","104","10","Influenza","HA.1","12_13xii","2014_04_15",3,6,5,5,5,NA
"CC015xCC018","119","7","Influenza","HA","1_14i","2014_05_20",0,3,3,2,1,4
"CC015xCC018","124","7","Influenza","HA","1_14i","2014_05_20",0,2,0,1,2,4
"CC015xCC018","125","7","Influenza","HA","1_14i","2014_05_26",0,4,2,2,3,5
"CC015xCC018","126","7","Influenza","HA","1_14i","2014_05_20",0,2,0,1,3,4
"CC015xCC018","138","45","Influenza","HA","2_14ii","2015_04_28",8,8,8,8,0,8
"CC015xCC018","139","45","Influenza","HA","2_14ii","2015_04_28",8,8,7,6,0,8
"CC015xCC018","97","10","Influenza","HA","12_13xii","2014_01_17",NA,NA,NA,NA,NA,6
"CC015xCC018","97","10","Influenza","HA","12_13xii","2014_04_15",4,6,5,5,5,NA
"CC015xCC018","98","10","Influenza","HA","12_13xii","2014_01_17",NA,NA,NA,NA,NA,6
"CC015xCC018","98","10","Influenza","HA","12_13xii","2014_04_22",3,6,5,5,4,NA
"CC015xCC018","98","10","Influenza","HA.1","12_13xii","2014_04_15",4,6,5,5,5,NA
"CC015xCC059","101","10","Influenza","HA","8_15viii","2016_06_22",2,5,3,3,2,5
"CC015xCC059","102","10","Influenza","HA","8_15viii","2016_06_22",0,4,3,3,1,5
"CC015xCC059","75","45","Influenza","HA","7_15vii","2016_12_14",7,8,6,4,NA,8
"CC015xCC059","86","7","Influenza","HA","7_15vii","2015_12_28",0,3,2,2,2,4
"CC015xCC059","90","7","Influenza","HA","7_15vii","2015_12_28",0,2,1,1,2,3
"CC015xCC059","91","7","Influenza","HA","7_15vii","2015_12_28",0,3,1,3,1,4
"CC015xCC059","97","10","Influenza","HA","8_15viii","2016_06_22",2,5,3,4,1,5
"CC016xCC038","104","45","Influenza","HA","8_14viii","2015_11_16",5,8,7,6,2,8
"CC016xCC038","105","45","Influenza","HA","8_14viii","2015_11_16",8,8,8,8,1,8
"CC016xCC038","109","10","Influenza","HA","8_14viii","2016_08_01",4,6,5,5,4,7
"CC016xCC038","126","45","Influenza","HA","8_14viii","2015_11_16",7,8,8,7,0,8
"CC016xCC038","127","45","Influenza","HA","8_14viii","2015_11_16",7,8,8,6,1,8
"CC016xCC038","128","45","Influenza","HA","8_14viii","2015_11_16",7,8,8,8,3,1
"CC016xCC038","129","45","Influenza","HA","8_14viii","2015_11_16",7,8,8,7,2,8
"CC016xCC038","92","10","Influenza","HA","8_14viii","2015_05_06",0,7,6,5,5,7
"CC016xCC038","93","10","Influenza","HA","8_14viii","2016_08_01",4,7,5,4,5,7
"CC016xCC061","38","15","Influenza","HA","5_15v","2016_01_13",0,5,3,3,0,6
"CC016xCC061","44","15","Influenza","HA","5_15v","2016_01_13",0,5,3,2,0,5
"CC016xCC061","60","45","Influenza","HA","6_15vi","2016_01_13",0,7,4,1,1,7
"CC016xCC061","61","45","Influenza","HA","6_15vi","2016_01_13",5,7,3,3,0,8
"CC016xCC061","62","10","Influenza","HA","6_15vi","2016_01_13",0,2,0,1,2,3
"CC016xCC061","63","10","Influenza","HA","6_15vi","2016_01_13",0,4,2,2,1,0
"CC016xCC061","66","45","Influenza","HA","6_15vi","2015_12_28",6,8,6,5,0,8
"CC016xCC061","70","10","Influenza","HA","6_15vi","2016_01_13",0,2,0,0,0,1
"CC017xCC004","121","10","Influenza","HA","8_13viii","2014_04_22",3,7,6,5,5,NA
"CC017xCC004","121","10","Influenza","HA.1","8_13viii","2013_12_12",6,NA,NA,NA,NA,NA
"CC017xCC004","147","10","Influenza","HA","8_13viii","2013_12_05",NA,6,5,5,5,NA
"CC017xCC004","147","10","Influenza","HA","8_13viii","2013_12_12",7,NA,NA,NA,NA,NA
"CC017xCC004","147","10","Influenza","HA.1","8_13viii","2013_12_05",7,NA,NA,NA,NA,NA
"CC017xCC004","39","45","Influenza","HA","7_13vii","2013_12_19",6,8,6,5,0,NA
"CC017xCC004","39","45","Influenza","HA.1","7_13vii","2013_12_12",8,NA,NA,NA,NA,NA
"CC017xCC004","42","45","Influenza","HA","7_13vii","2013_12_19",6,8,6,4,0,NA
"CC017xCC004","42","45","Influenza","HA.1","7_13vii","2013_12_12",8,NA,NA,NA,NA,NA
"CC017xCC004","43","45","Influenza","HA","7_13vii","2013_12_03",NA,8,7,5,0,8
"CC017xCC004","43","45","Influenza","HA","7_13vii","2013_12_12",8,NA,NA,NA,NA,NA
"CC017xCC004","43","45","Influenza","HA.1","7_13vii","2013_12_03",6,NA,NA,NA,NA,NA
"CC017xCC004","51","15","Influenza","HA","7_13vii","2013_12_03",5,NA,5,4,2,NA
"CC017xCC004","54","7","Influenza","HA","7_13vii","2014_04_22",0,2,1,2,2,NA
"CC017xCC004","54","7","Influenza","HA.1","7_13vii","2013_12_12",3,NA,NA,NA,NA,NA
"CC017xCC004","9","7","Influenza","HA","7_13vii","2014_04_22",0,3,1,3,3,NA
"CC017xCC004","9","7","Influenza","HA.1","7_13vii","2013_12_12",3,NA,NA,NA,NA,NA
"CC017xCC041","12","7","Influenza","HA","10_13x","2014_01_17",NA,NA,NA,NA,NA,1
"CC017xCC041","13","7","Influenza","HA","10_13x","2014_01_17",NA,NA,NA,NA,NA,3
"CC017xCC041","14","7","Influenza","HA","10_13x","2014_01_17",NA,NA,NA,NA,NA,0
"CC017xCC041","14","7","Influenza","HA","10_13x","2014_04_22",0,1,0,0,1,NA
"CC017xCC041","14","7","Influenza","HA.1","10_13x","2014_04_15",0,1,0,0,2,NA
"CC017xCC041","20","45","Influenza","HA","10_13x","2013_12_03",7,NA,8,4,2,NA
"CC017xCC041","20","45","Influenza","HA","10_13x","2014_01_17",NA,NA,NA,NA,NA,8
"CC017xCC041","21","45","Influenza","HA","10_13x","2013_12_05",8,8,8,6,0,NA
"CC017xCC041","3","45","Influenza","HA","10_13x","2013_12_05",8,8,8,6,3,NA
"CC017xCC041","3","45","Influenza","HA","10_13x","2014_01_17",NA,NA,NA,NA,NA,8
"CC017xCC041","47","10","Influenza","HA","11_13xi","2013_12_12",5,NA,NA,NA,NA,NA
"CC017xCC041","52","15","Influenza","HA","11_13xi","2014_01_17",NA,NA,NA,NA,NA,6
"CC017xCC041","53","15","Influenza","HA","11_13xi","2014_01_17",NA,NA,NA,NA,NA,6
"CC017xCC041","53","15","Influenza","HA","11_13xi","2014_04_22",4,7,5,5,2,NA
"CC017xCC041","56","10","Influenza","HA","11_13xi","2013_12_19",0,4,2,1,3,NA
"CC017xCC041","56","10","Influenza","HA.1","11_13xi","2013_12_12",4,NA,NA,NA,NA,NA
"CC017xCC041","57","10","Influenza","HA","11_13xi","2013_12_19",1,4,2,1,1,NA
"CC017xCC041","57","10","Influenza","HA.1","11_13xi","2013_12_12",5,NA,NA,NA,NA,NA
"CC018xCC009","202","15","Influenza","HA","4_14iv","2015_05_06",6,8,8,8,3,8
"CC018xCC009","206","15","Influenza","HA","4_14iv","2015_05_06",6,8,7,7,4,8
"CC018xCC009","207","15","Influenza","HA","4_14iv","2015_05_06",5,8,7,7,3,8
"CC018xCC009","36","45","Influenza","HA","12_13xii","2014_05_26",6,8,8,6,0,1
"CC018xCC009","39","45","Influenza","HA","12_13xii","2014_05_26",4,8,7,4,0,8
"CC018xCC009","41","7","Influenza","HA","12_13xii","2014_01_13",6,2,2,1,1,NA
"CC018xCC009","41","7","Influenza","HA","12_13xii","2014_01_17",NA,NA,NA,NA,NA,3
"CC018xCC009","42","7","Influenza","HA","12_13xii","2014_01_13",1,3,1,1,1,NA
"CC018xCC009","42","7","Influenza","HA","12_13xii","2014_01_17",NA,NA,NA,NA,NA,2
"CC018xCC009","43","7","Influenza","HA","12_13xii","2014_01_13",7,2,2,0,0,NA
"CC018xCC009","43","7","Influenza","HA","12_13xii","2014_01_17",NA,NA,NA,NA,NA,2
"CC018xCC009","44","45","Influenza","HA","12_13xii","2014_05_26",6,8,8,5,0,8
"CC018xCC009","5","45","Influenza","HA","12_13xii","2014_05_26",6,8,8,6,2,0
"CC018xCC009","6","10","Influenza","HA","12_13xii","2014_01_17",NA,NA,NA,NA,NA,6
"CC018xCC009","6","10","Influenza","HA","12_13xii","2014_04_22",4,6,5,2,2,NA
"CC018xCC009","6","10","Influenza","HA.1","12_13xii","2014_04_15",4,7,5,3,4,NA
"CC018xCC009","64","45","Influenza","HA","12_13xii","2014_05_26",7,8,8,6,0,8
"CC018xCC009","65","45","Influenza","HA","12_13xii","2014_05_26",7,8,8,6,0,8
"CC018xCC009","7","10","Influenza","HA","12_13xii","2014_01_17",NA,NA,NA,NA,NA,6
"CC018xCC009","7","10","Influenza","HA","12_13xii","2014_04_22",3,6,5,3,3,NA
"CC018xCC009","7","10","Influenza","HA.1","12_13xii","2014_04_15",3,6,5,3,4,NA
"CC018xCC009","8","10","Influenza","HA","12_13xii","2014_01_17",NA,NA,NA,NA,NA,7
"CC018xCC009","8","10","Influenza","HA","12_13xii","2014_04_22",5,7,6,4,5,NA
"CC018xCC009","8","10","Influenza","HA.1","12_13xii","2014_04_15",6,7,6,4,5,NA
"CC018xCC065","31","15","Influenza","HA","11_13xi","2014_01_17",NA,NA,NA,NA,NA,7
"CC018xCC065","31","15","Influenza","HA","11_13xi","2014_04_22",3,7,6,4,2,NA
"CC018xCC065","41","10","Influenza","HA","11_13xi","2013_12_19",0,5,3,1,4,NA
"CC018xCC065","41","10","Influenza","HA.1","11_13xi","2013_12_12",6,NA,NA,NA,NA,NA
"CC018xCC065","42","10","Influenza","HA","11_13xi","2013_12_19",0,6,4,3,4,NA
"CC018xCC065","42","10","Influenza","HA.1","11_13xi","2013_12_12",6,NA,NA,NA,NA,NA
"CC018xCC065","51","10","Influenza","HA","11_13xi","2013_12_19",3,6,4,2,4,NA
"CC018xCC065","51","10","Influenza","HA.1","11_13xi","2013_12_12",6,NA,NA,NA,NA,NA
"CC018xCC065","52","15","Influenza","HA","11_13xi","2014_01_17",NA,NA,NA,NA,NA,7
"CC018xCC065","52","15","Influenza","HA","11_13xi","2014_04_15",5,7,7,6,3,NA
"CC018xCC065","53","15","Influenza","HA","11_13xi","2014_01_17",NA,NA,NA,NA,NA,7
"CC018xCC065","53","15","Influenza","HA","11_13xi","2014_04_15",5,8,7,6,3,NA
"CC018xCC065","54","15","Influenza","HA","11_13xi","2014_01_17",NA,NA,NA,NA,NA,7
"CC018xCC065","54","15","Influenza","HA","11_13xi","2014_04_15",5,6,5,2,3,NA
"CC018xCC065","62","7","Influenza","HA","12_13xii","2014_01_13",0,1,0,0,1,NA
"CC018xCC065","63","7","Influenza","HA","12_13xii","2014_01_13",7,8,8,6,0,NA
"CC018xCC065","64","7","Influenza","HA","12_13xii","2014_01_13",2,1,1,0,0,NA
"CC018xCC065","64","7","Influenza","HA","12_13xii","2014_01_17",NA,NA,NA,NA,NA,1
"CC019xCC002","101","45","Influenza","HA","11_13xi","2014_05_26",5,8,8,3,0,8
"CC019xCC002","102","45","Influenza","HA","11_13xi","2014_05_26",5,8,8,6,0,8
"CC019xCC002","103","45","Influenza","HA","11_13xi","2014_05_26",6,8,8,5,0,8
"CC019xCC002","104","45","Influenza","HA","11_13xi","2014_05_26",7,8,8,6,0,8
"CC019xCC002","140","7","Influenza","HA","1_14i","2014_05_20",0,0,0,1,1,2
"CC019xCC002","141","7","Influenza","HA","1_14i","2014_05_20",0,2,1,1,1,3
"CC019xCC002","149","7","Influenza","HA","1_14i","2014_05_20",0,2,0,1,0,3
"CC019xCC002","239","10","Influenza","HA","1_15i","2015_11_09",0,3,2,1,0,4
"CC019xCC002","240","10","Influenza","HA","1_15i","2015_11_09",0,6,5,3,1,6
"CC019xCC002","241","10","Influenza","HA","1_15i","2016_08_01",4,4,3,4,3,5
"CC019xCC002","302","10","Influenza","HA","4_15iv","2015_05_19",4,3,3,3,5,5
"CC019xCC002","304","10","Influenza","HA","4_15iv","2015_05_19",5,7,5,4,5,7
"CC019xCC002","312","10","Influenza","HA","4_15iv","2015_05_19",5,5,6,3,3,6
"CC019xCC002","42","7","Influenza","HA","8_13viii","2013_12_05",NA,1,2,1,1,NA
"CC019xCC002","42","7","Influenza","HA","8_13viii","2013_12_12",2,NA,NA,NA,NA,NA
"CC019xCC002","42","7","Influenza","HA.1","8_13viii","2013_12_05",0,NA,NA,NA,NA,NA
"CC019xCC002","43","7","Influenza","HA","8_13viii","2014_04_22",0,2,2,1,1,NA
"CC019xCC002","43","7","Influenza","HA.1","8_13viii","2014_04_15",0,8,1,2,1,NA
"CC019xCC002","43","7","Influenza","HA.2","8_13viii","2013_12_12",2,NA,NA,NA,NA,NA
"CC019xCC002","44","7","Influenza","HA","8_13viii","2013_12_05",NA,2,2,2,1,NA
"CC019xCC002","44","7","Influenza","HA","8_13viii","2013_12_12",2,NA,NA,NA,NA,NA
"CC019xCC002","44","7","Influenza","HA.1","8_13viii","2013_12_05",1,NA,NA,NA,NA,NA
"CC019xCC002","70","15","Influenza","HA","10_13x","2014_05_20",5,7,6,5,4,8
"CC019xCC002","72","15","Influenza","HA","10_13x","2014_01_17",NA,NA,NA,NA,NA,6
"CC019xCC002","72","15","Influenza","HA","10_13x","2014_04_15",5,7,5,6,3,NA
"CC019xCC002","72","15","Influenza","HA.1","10_13x","2014_01_17",NA,NA,NA,NA,NA,6
"CC019xCC004","13","15","Influenza","HA","10_13x","2014_01_17",NA,NA,NA,NA,NA,7
"CC019xCC004","13","15","Influenza","HA","10_13x","2014_04_15",4,8,7,6,4,NA
"CC019xCC004","134","10","Influenza","HA","2_14ii","2014_08_12",0,6,4,2,5,6
"CC019xCC004","135","10","Influenza","HA","2_14ii","2014_08_12",0,5,3,2,4,5
"CC019xCC004","136","45","Influenza","HA","4_14iv","2014_08_20",7,8,7,7,0,8
"CC019xCC004","142","45","Influenza","HA","4_14iv","2014_08_20",6,8,7,6,0,8
"CC019xCC004","143","45","Influenza","HA","4_14iv","2014_08_20",6,8,7,6,0,8
"CC019xCC004","32","7","Influenza","HA","12_13xii","2014_01_13",0,0,0,0,0,NA
"CC019xCC004","32","7","Influenza","HA","12_13xii","2014_01_17",NA,NA,NA,NA,NA,0
"CC019xCC004","35","7","Influenza","HA","12_13xii","2014_01_13",0,2,1,1,0,NA
"CC019xCC004","39","7","Influenza","HA","12_13xii","2014_01_13",0,2,0,1,0,NA
"CC019xCC004","39","7","Influenza","HA","12_13xii","2014_01_17",NA,NA,NA,NA,NA,1
"CC019xCC027","10","45","Influenza","HA","1_16i","2016_11_25",3,7,5,4,0,7
"CC019xCC027","10","45","Influenza","HA.1","1_16i","2016_12_23",3,6,4,4,0,7
"CC019xCC027","142","7","Influenza","HA","2_16ii","2017_01_02",0,0,0,0,0,2
"CC019xCC027","143","7","Influenza","HA","2_16ii","2016_12_23",0,0,0,2,1,2
"CC019xCC027","148","7","Influenza","HA","2_16ii","2017_01_02",0,0,0,0,0,1
"CC019xCC027","150","7","Influenza","HA","2_16ii","2017_01_02",0,0,0,0,0,1
"CC019xCC027","19","45","Influenza","HA","1_16i","2016_11_25",5,8,5,3,0,8
"CC019xCC027","19","45","Influenza","HA.1","1_16i","2016_12_14",5,7,4,3,NA,8
"CC019xCC027","33","10","Influenza","HA","1_16i","2016_10_10",4,5,4,3,4,6
"CC019xCC027","43","10","Influenza","HA","1_16i","2016_10_10",1,5,2,0,2,5
"CC019xCC027","46","10","Influenza","HA","1_16i","2016_10_10",0,4,3,3,4,5
"CC019xCC027","52","10","Influenza","HA","1_16i","2016_11_25",1,4,3,2,3,5
"CC019xCC027","52","10","Influenza","HA.1","1_16i","2016_11_25",2,5,3,2,4,5
"CC020xCC008","32","7","Influenza","HA","11_14xi","2015_11_16",0,0,0,0,1,2
"CC020xCC008","33","7","Influenza","HA","11_14xi","2015_11_16",0,1,0,1,3,4
"CC020xCC008","34","7","Influenza","HA","11_14xi","2015_11_16",0,2,2,1,2,3
"CC020xCC008","35","7","Influenza","HA","11_14xi","2015_11_16",0,0,0,0,1,2
"CC020xCC008","43","10","Influenza","HA","1_15i","2015_11_09",0,1,2,0,4,4
"CC020xCC008","44","10","Influenza","HA","1_15i","2016_08_01",1,3,3,2,3,4
"CC020xCC008","45","10","Influenza","HA","1_15i","2016_08_01",2,2,3,0,0,3
"CC020xCC008","48","45","Influenza","HA","3_15iii","2015_05_19",6,8,8,5,1,8
"CC020xCC008","49","45","Influenza","HA","3_15iii","2015_05_19",6,8,8,5,0,8
"CC020xCC008","50","45","Influenza","HA","3_15iii","2015_05_19",6,8,8,5,0,8
"CC021xCC023","24","45","Influenza","HA","6_14vi","2014_09_17",0,6,6,2,0,7
"CC021xCC023","25","45","Influenza","HA","6_14vi","2014_09_17",1,6,5,4,0,7
"CC021xCC023","26","45","Influenza","HA","6_14vi","2014_09_17",0,6,5,4,0,7
"CC021xCC023","31","7","Influenza","HA","6_14vi","2014_08_20",0,0,0,1,1,2
"CC021xCC023","32","10","Influenza","HA","6_14vi","2014_09_17",0,1,1,0,0,2
"CC021xCC023","34","7","Influenza","HA","6_14vi","2014_08_20",0,2,0,1,1,2
"CC021xCC023","35","7","Influenza","HA","6_14vi","2014_08_20",0,0,0,0,0,1
"CC021xCC023","39","10","Influenza","HA","6_14vi","2014_08_14",0,4,2,1,1,4
"CC021xCC023","40","10","Influenza","HA","6_14vi","2014_09_17",0,1,1,1,0,2
"CC021xCC032","36","15","Influenza","HA","1_13i","2014_01_13",6,7,6,6,3,NA
"CC021xCC032","37","15","Influenza","HA","1_13i","2014_01_13",5,6,6,5,3,NA
"CC021xCC032","41","15","Influenza","HA","1_13i","2014_01_13",0,7,7,6,2,NA
"CC022xCC024","29","15","Influenza","HA","3_15iii","2015_05_19",5,7,5,5,2,8
"CC022xCC024","76","45","Influenza","HA","5_15v","2015_12_28",4,8,7,6,0,8
"CC022xCC024","79","45","Influenza","HA","5_15v","2015_12_28",6,8,7,5,0,8
"CC022xCC044","24","10","Influenza","HA","2_16ii","2016_10_10",2,4,5,1,1,5
"CC022xCC044","25","10","Influenza","HA","2_16ii","2016_11_25",0,4,2,0,3,4
"CC022xCC044","26","7","Influenza","HA","2_16ii","2017_01_02",0,1,1,0,1,2
"CC022xCC044","32","7","Influenza","HA","2_16ii","2017_01_02",0,0,0,0,0,1
"CC022xCC044","38","7","Influenza","HA","2_16ii","2017_01_02",0,0,0,0,0,2
"CC022xCC044","41","10","Influenza","HA","2_16ii","2016_10_10",2,4,4,2,2,5
"CC023xCC025","100","10","Influenza","HA","5_14v","2015_05_06",4,7,4,5,1,7
"CC023xCC025","101","10","Influenza","HA","5_14v","2015_05_06",2,6,4,3,3,6
"CC023xCC025","102","15","Influenza","HA","5_14v","2014_08_14",0,5,3,1,0,5
"CC023xCC025","106","15","Influenza","HA","5_14v","2014_08_14",0,5,3,3,0,5
"CC023xCC025","107","15","Influenza","HA","5_14v","2014_08_20",2,5,3,2,1,5
"CC023xCC025","108","15","Influenza","HA","5_14v","2014_08_20",0,6,4,2,0,6
"CC023xCC025","121","7","Influenza","HA","6_14vi","2014_08_20",0,1,0,0,0,2
"CC023xCC025","122","7","Influenza","HA","6_14vi","2014_09_17",0,0,0,0,0,0
"CC023xCC025","123","7","Influenza","HA","6_14vi","2014_09_17",0,0,0,0,0,0
"CC023xCC025","28","45","Influenza","HA","2_14ii","2015_04_28",3,8,6,4,0,8
"CC023xCC025","29","45","Influenza","HA","2_14ii","2015_04_28",3,8,6,4,0,8
"CC023xCC025","31","45","Influenza","HA","2_14ii","2015_04_28",0,8,7,3,0,8
"CC023xCC025","98","10","Influenza","HA","5_14v","2015_05_06",4,6,4,5,3,6
"CC023xCC025","99","10","Influenza","HA","5_14v","2015_05_06",0,5,3,4,1,5
"CC024xCC023","10","7","Influenza","HA","7_13vii","2013_12_03",NA,2,1,0,1,3
"CC024xCC023","10","7","Influenza","HA","7_13vii","2013_12_12",2,NA,NA,NA,NA,NA
"CC024xCC023","10","7","Influenza","HA.1","7_13vii","2013_12_03",0,NA,NA,NA,NA,NA
"CC024xCC023","136","15","Influenza","HA","9_13ix","2014_05_20",0,7,5,4,3,7
"CC024xCC023","14","7","Influenza","HA","7_13vii","2014_04_22",0,2,1,0,0,NA
"CC024xCC023","14","7","Influenza","HA.1","7_13vii","2013_12_12",2,NA,NA,NA,NA,NA
"CC024xCC023","152","10","Influenza","HA","10_13x","2014_01_13",0,5,3,2,1,NA
"CC024xCC023","153","10","Influenza","HA","10_13x","2014_01_17",NA,NA,NA,NA,NA,5
"CC024xCC023","155","45","Influenza","HA","10_13x","2014_01_13",2,8,6,3,0,NA
"CC024xCC023","155","45","Influenza","HA","10_13x","2014_01_17",NA,NA,NA,NA,NA,6
"CC024xCC023","156","45","Influenza","HA","10_13x","2013_12_19",0,8,6,4,0,NA
"CC024xCC023","156","45","Influenza","HA","10_13x","2014_01_17",NA,NA,NA,NA,NA,8
"CC024xCC023","157","45","Influenza","HA","10_13x","2014_01_13",6,8,7,5,0,NA
"CC024xCC023","157","45","Influenza","HA","10_13x","2014_01_17",NA,NA,NA,NA,NA,7
"CC024xCC023","18","45","Influenza","HA","7_13vii","2013_12_03",NA,8,7,3,0,8
"CC024xCC023","18","45","Influenza","HA","7_13vii","2013_12_12",8,NA,NA,NA,NA,NA
"CC024xCC023","18","45","Influenza","HA.1","7_13vii","2013_12_03",0,NA,NA,NA,NA,NA
"CC024xCC023","24","45","Influenza","HA","7_13vii","2013_12_03",NA,8,7,5,0,8
"CC024xCC023","24","45","Influenza","HA","7_13vii","2013_12_12",8,NA,NA,NA,NA,NA
"CC024xCC023","24","45","Influenza","HA.1","7_13vii","2013_12_03",4,NA,NA,NA,NA,NA
"CC024xCC023","47","45","Influenza","HA","7_13vii","2014_01_13",2,8,7,4,0,NA
"CC024xCC023","47","45","Influenza","HA.1","7_13vii","2013_12_12",8,NA,NA,NA,NA,NA
"CC024xCC023","9","7","Influenza","HA","7_13vii","2014_04_22",0,3,2,2,0,NA
"CC024xCC023","9","7","Influenza","HA.1","7_13vii","2013_12_12",3,NA,NA,NA,NA,NA
"CC024xCC052","15","7","Influenza","HA","9_15ix","2017_01_02",2,3,2,3,1,4
"CC024xCC052","17","7","Influenza","HA","9_15ix","2017_01_02",1,3,2,2,1,4
"CC024xCC052","54","45","Influenza","HA","10_15x","2016_12_09",8,8,7,7,0,8
"CC024xCC052","54","45","Influenza","HA.1","10_15x","2016_12_14",8,8,7,6,NA,8
"CC024xCC052","59","45","Influenza","HA","10_15x","2016_12_09",7,8,8,5,0,8
"CC024xCC052","59","45","Influenza","HA.1","10_15x","2016_12_23",7,8,8,5,0,8
"CC024xCC052","60","45","Influenza","HA","10_15x","2016_12_09",8,8,8,5,0,8
"CC024xCC052","60","45","Influenza","HA.1","10_15x","2016_12_14",8,8,7,4,NA,8
